ms_subclass,ms_zoning,lot_area,lot_shape,land_contour,lot_config,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_remod_add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmt_unf_sf,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,fireplaces,garage_type,garage_finish,garage_area,paved_drive,wood_deck_sf,mo_sold,sale_type,saleprice,pool,porch,age
20,RL,9135,3,Lvl,Inside,CollgCr,1Fam,1Story,6,5,2003,Gable,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4,3,3,6,340.0,1342.0,5,4,1700,0,1700,1,0,2,0,3,4,0,Attchd,2,544.0,2,192,5,WD ,200000,0,1,3
50,RL,10496,3,Lvl,Inside,NAmes,1Fam,1.5Fin,6,6,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,320.0,3,3,CBlock,3,3,2,3,196.0,844.0,5,4,1168,678,1846,0,0,2,0,3,3,1,Attchd,1,315.0,2,0,1,WD ,143000,0,0,58
50,RL,13650,3,Lvl,Inside,Sawyer,1Fam,1.5Fin,5,5,1958,Gable,MetalSd,MetalSd,None,0.0,4,4,CBlock,3,3,1,5,57.0,554.0,5,4,1252,668,1920,1,0,2,0,4,4,1,Attchd,1,451.0,2,0,7,WD ,172500,0,0,48
20,RL,8308,3,Lvl,Inside,Edwards,1Fam,1Story,4,6,1963,Gable,VinylSd,VinylSd,Stone,20.0,3,4,CBlock,3,3,1,4,132.0,115.0,3,4,1088,0,1088,0,0,1,0,2,3,0,Detchd,1,520.0,1,0,6,COD,110000,0,0,44
20,RL,9450,2,Lvl,Corner,NAmes,1Fam,1Story,4,5,1957,Gable,Wd Sdng,Wd Sdng,BrkFace,160.0,3,3,CBlock,3,3,1,4,775.0,265.0,3,4,1362,0,1362,1,0,1,0,3,3,1,Attchd,2,768.0,2,0,5,WD ,140000,0,1,52
20,RL,9317,2,Lvl,Inside,CollgCr,1Fam,1Story,6,5,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,24.0,1290.0,4,4,1314,0,1314,0,0,2,0,3,4,1,Attchd,2,440.0,2,0,3,WD ,176432,0,1,1
20,RL,7153,3,Lvl,Inside,SawyerW,1Fam,1Story,6,5,1991,Gable,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4,3,1,6,1200.0,78.0,4,4,1294,0,1294,1,0,2,0,3,4,0,Attchd,2,496.0,2,112,6,WD ,179200,0,1,17
20,RL,8814,3,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2007,Gable,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4,3,1,6,925.0,349.0,5,4,1274,0,1274,1,0,2,0,3,4,0,Attchd,2,508.0,2,264,1,New,203000,0,1,2
20,RL,9849,3,Lvl,Inside,Somerst,1Fam,1Story,7,6,2007,Hip,VinylSd,VinylSd,Stone,0.0,4,3,PConc,4,3,3,1,0.0,1689.0,5,4,1689,0,1689,0,0,2,0,3,4,0,Attchd,2,954.0,2,0,6,New,248328,0,1,0
20,RL,14463,2,HLS,Corner,Timber,1Fam,1Story,9,5,2008,Gable,CemntBd,CmentBd,BrkFace,406.0,5,3,PConc,5,3,4,6,1115.0,526.0,5,4,1641,0,1641,1,0,2,0,3,5,0,Attchd,3,885.0,2,0,1,WD ,316500,0,1,1
50,RL,5190,3,Lvl,Inside,Edwards,1Fam,1.5Fin,7,5,1950,Gable,BrkFace,Plywood,None,0.0,3,3,CBlock,3,3,1,1,0.0,570.0,3,4,617,462,1079,0,0,1,0,2,3,1,Attchd,1,249.0,2,135,1,WD ,125600,0,0,60
20,RM,9750,3,Lvl,Inside,OldTown,1Fam,1Story,5,6,1959,Gable,MetalSd,MetalSd,BrkFace,164.0,3,3,CBlock,3,3,1,3,200.0,784.0,4,4,984,0,984,1,0,1,0,2,2,0,Detchd,1,308.0,0,0,6,WD ,110000,0,0,49
30,RM,6000,3,Lvl,Inside,OldTown,1Fam,1Story,4,4,1950,Hip,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,5,250.0,710.0,4,3,960,0,960,0,0,1,0,2,2,0,Detchd,1,308.0,2,0,7,WD ,108500,0,1,87
20,C (all),8712,3,Bnk,Inside,IDOTRR,1Fam,1Story,5,5,1952,Hip,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,3,3,3,1,0.0,540.0,3,3,1044,0,1044,0,0,1,0,2,2,0,Basment,1,504.0,0,0,6,WD ,55993,0,0,58
50,RM,11851,3,Lvl,Inside,OldTown,1Fam,1.5Fin,5,7,2009,Gable,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,1,4,780.0,247.0,5,4,1027,606,1633,0,0,1,0,3,4,1,Detchd,1,240.0,2,0,6,WD ,129000,0,1,62
20,RL,13811,2,Lvl,Inside,Timber,1Fam,1Story,6,6,1987,Gable,HdBoard,HdBoard,BrkFace,72.0,3,3,CBlock,4,4,1,6,980.0,92.0,4,4,1137,0,1137,1,0,2,0,2,4,1,Attchd,1,551.0,2,125,7,WD ,176000,0,0,19
20,RL,10143,3,Lvl,Inside,NAmes,1Fam,1Story,6,7,1963,Gable,HdBoard,HdBoard,BrkFace,295.0,3,3,CBlock,3,3,1,3,384.0,996.0,2,4,1380,0,1380,0,0,1,1,3,3,0,Attchd,1,364.0,2,0,6,WD ,154000,0,1,46
20,RL,18265,3,Lvl,Corner,Timber,1Fam,1Story,6,5,1986,Gable,Plywood,HdBoard,BrkFace,228.0,4,4,CBlock,4,4,3,6,920.0,276.0,5,4,1256,0,1256,0,0,2,0,3,4,1,Attchd,1,578.0,2,282,3,WD ,180000,0,0,22
120,RM,4224,3,Lvl,Inside,MeadowV,TwnhsE,1Story,5,5,1976,Gable,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,1,5,874.0,268.0,3,4,1142,0,1142,1,0,1,1,3,3,1,Attchd,3,528.0,2,536,8,WD ,134000,0,1,31
20,RL,12615,3,Lvl,Corner,Edwards,1Fam,1Story,6,7,2001,Gable,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,4,3,5,477.0,725.0,3,4,2158,0,2158,1,0,2,0,4,4,1,Attchd,1,576.0,2,0,6,WD ,243000,0,1,57
20,RL,14536,3,Lvl,Inside,Timber,1Fam,1Story,8,5,2003,Hip,VinylSd,VinylSd,BrkFace,236.0,4,3,PConc,4,3,3,6,1300.0,316.0,5,4,1629,0,1629,1,0,2,0,3,4,1,Attchd,3,808.0,2,0,11,WD ,270000,0,1,5
20,RL,9187,3,Bnk,Corner,Mitchel,1Fam,1Story,6,5,1983,Gable,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,5,336.0,748.0,3,4,1080,0,1080,0,0,1,1,3,3,0,Attchd,1,484.0,2,120,6,WD ,134000,0,1,24
60,RL,9900,3,Low,Inside,NoRidge,1Fam,2Story,7,5,1993,Gable,HdBoard,HdBoard,BrkFace,256.0,4,3,PConc,4,3,4,6,987.0,360.0,5,4,1372,1274,2646,1,0,2,1,4,4,1,Attchd,2,656.0,2,340,4,WD ,260000,0,1,16
60,RL,8333,3,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,738.0,4,4,738,753,1491,0,0,2,1,3,4,1,Attchd,2,484.0,2,100,5,WD ,168675,0,1,1
80,RL,10147,2,Lvl,CulDSac,Gilbert,1Fam,SLvl,6,5,1994,Gable,HdBoard,HdBoard,BrkFace,32.0,3,3,PConc,4,3,1,2,186.0,206.0,4,4,924,770,1694,0,0,2,1,3,3,1,BuiltIn,3,398.0,2,256,3,WD ,160000,0,1,13
50,RM,5914,3,Lvl,Inside,OldTown,1Fam,1.5Fin,5,9,1996,Gable,Wd Sdng,HdBoard,None,0.0,3,3,BrkTil,2,3,1,1,0.0,684.0,4,4,684,396,1080,0,0,1,0,3,4,0,NA,0,0.0,0,0,9,WD ,95000,0,1,118
60,RL,11646,2,Lvl,Inside,CollgCr,1Fam,2Story,6,5,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,704.0,5,4,704,718,1422,0,0,2,1,3,4,1,Attchd,3,440.0,2,36,7,WD ,173000,0,1,4
20,FV,7200,3,Lvl,Inside,Somerst,1Fam,1Story,7,5,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,1,1,0.0,1293.0,5,4,1301,0,1301,1,0,2,0,2,4,1,Attchd,2,572.0,2,216,8,New,187750,0,1,0
60,RL,20544,2,Lvl,CulDSac,NWAmes,1Fam,2Story,7,6,1991,Gable,Plywood,Plywood,BrkFace,123.0,3,4,CBlock,4,3,1,1,0.0,791.0,4,4,1236,857,2093,0,0,2,1,3,3,1,Attchd,3,542.0,2,364,11,WD ,215000,0,1,22
20,RL,9981,2,Lvl,Corner,Sawyer,1Fam,1Story,5,5,1967,Gable,MetalSd,MetalSd,BrkFace,340.0,3,3,CBlock,3,3,2,4,221.0,852.0,4,4,1073,0,1073,0,0,1,0,3,3,0,Attchd,2,270.0,2,0,3,WD ,120000,0,1,41
20,RL,8251,3,Lvl,Inside,Somerst,1Fam,1Story,7,5,2006,Gable,VinylSd,VinylSd,BrkFace,143.0,4,3,PConc,4,4,3,6,778.0,716.0,5,4,1506,0,1506,1,0,2,0,3,4,1,Attchd,2,672.0,2,192,4,WD ,249000,0,1,2
20,RL,10140,3,Lvl,Inside,NWAmes,1Fam,1Story,7,6,1967,Hip,HdBoard,HdBoard,BrkFace,264.0,3,3,CBlock,3,3,1,4,553.0,713.0,4,4,1334,0,1334,1,0,2,0,3,3,0,Attchd,2,477.0,2,0,4,WD ,164500,0,1,39
120,RM,8239,2,Lvl,Inside,GrnHill,TwnhsE,1Story,7,5,1986,Gable,BrkFace,Wd Sdng,None,0.0,4,3,CBlock,0,0,0,0,0.0,0.0,4,4,1295,0,1295,0,0,2,0,2,4,0,Attchd,2,312.0,2,0,11,WD ,230000,0,0,20
70,RM,5700,2,Lvl,Corner,OldTown,1Fam,2Story,7,6,1990,Gable,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,3,336.0,336.0,4,3,672,672,1344,1,0,1,1,3,4,1,Attchd,1,456.0,2,0,9,WD ,140000,0,1,78
20,RL,7200,3,Lvl,Corner,NAmes,1Fam,1Story,5,7,1952,Gable,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,4,1,5,630.0,0.0,3,4,732,0,732,1,0,1,0,2,3,0,Detchd,1,240.0,2,0,9,WD ,118900,0,1,57
20,RL,9178,3,Lvl,Inside,CollgCr,1Fam,1Story,8,5,2008,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1468.0,5,4,1468,0,1468,0,0,2,0,3,4,1,Attchd,2,904.0,2,192,6,WD ,239900,0,1,1
120,RL,4043,3,Lvl,Inside,NPkVill,TwnhsE,1Story,6,5,1975,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,5,727.0,186.0,4,4,1069,0,1069,0,1,2,0,2,3,1,Attchd,2,440.0,2,0,7,WD ,146300,0,1,31
120,RM,4224,3,Lvl,Inside,MeadowV,TwnhsE,1Story,5,6,1975,Gable,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,1,6,769.0,271.0,4,4,1040,0,1040,0,0,1,0,3,3,0,Attchd,1,499.0,2,0,6,WD ,124000,0,1,33
190,RL,11235,3,Lvl,Inside,Sawyer,2fmCon,SFoyer,5,5,1963,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,3,5,925.0,0.0,3,4,999,0,999,1,0,1,0,3,3,0,Detchd,1,308.0,2,40,3,WD ,130000,0,1,44
20,RL,8450,3,Lvl,Inside,SawyerW,1Fam,1Story,7,5,2001,Gable,VinylSd,VinylSd,BrkFace,108.0,3,3,PConc,4,3,1,1,0.0,1349.0,5,4,1349,0,1349,0,0,2,0,3,3,0,Attchd,1,539.0,2,120,12,WD ,179000,0,1,7
20,RL,11851,3,Lvl,Corner,Gilbert,1Fam,1Story,7,5,1990,Gable,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,1,0.0,1424.0,5,4,1442,0,1442,0,0,2,0,3,3,0,Attchd,2,500.0,2,0,5,WD ,180500,0,1,19
30,RM,4608,3,Lvl,Corner,OldTown,1Fam,1Story,4,6,1950,Gable,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,1,0.0,747.0,3,4,747,0,747,0,0,1,0,2,3,0,Attchd,1,220.0,2,0,6,WD ,80000,0,0,65
20,RL,9262,3,Lvl,Inside,Somerst,1Fam,1Story,8,5,2009,Gable,CemntBd,CmentBd,Stone,194.0,4,3,PConc,4,3,1,1,0.0,1573.0,5,4,1578,0,1578,0,0,2,0,3,5,1,Attchd,3,840.0,2,0,5,New,287090,0,1,1
20,RM,12702,3,Lvl,Inside,OldTown,1Fam,1Story,5,5,1956,Gable,BrkFace,BrkFace,None,0.0,3,3,PConc,0,0,0,0,0.0,0.0,4,3,882,0,882,0,0,1,0,2,3,0,Detchd,1,308.0,2,0,12,WD ,97000,0,1,52
120,RL,2938,3,Lvl,Inside,Blmngtn,TwnhsE,1Story,7,5,2002,Gable,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4,3,3,6,1038.0,330.0,5,4,1511,0,1511,1,0,2,0,2,4,1,Attchd,3,398.0,2,130,5,WD ,246990,0,1,4
20,RL,18160,3,Lvl,Inside,Gilbert,1Fam,1Story,6,6,1964,Gable,HdBoard,HdBoard,BrkCmn,138.0,3,3,CBlock,3,3,3,4,550.0,752.0,2,4,1128,0,1128,1,0,1,0,3,3,1,Attchd,1,480.0,1,0,3,WD ,154204,0,1,43
20,RL,11355,2,Lvl,Corner,NAmes,1Fam,1Story,7,7,2001,Gable,HdBoard,HdBoard,BrkFace,125.0,3,3,CBlock,3,3,1,4,637.0,675.0,5,4,1312,0,1312,0,0,1,1,3,3,1,Attchd,2,495.0,2,0,4,WD ,186000,0,1,50
160,RM,1680,3,Lvl,Inside,BrDale,Twnhs,2Story,5,5,1972,Gable,HdBoard,HdBoard,BrkFace,356.0,3,3,CBlock,3,3,1,3,350.0,280.0,3,4,630,672,1302,0,0,2,1,3,3,0,Detchd,1,264.0,2,0,12,WD ,111750,0,0,36
20,RL,14300,3,HLS,Inside,NridgHt,1Fam,1Story,9,5,2004,Hip,VinylSd,VinylSd,BrkFace,1095.0,5,3,PConc,5,3,4,6,1373.0,1473.0,5,4,2696,0,2696,1,0,2,1,3,5,2,Attchd,3,958.0,2,220,6,WD ,500000,0,1,7
60,RL,10616,2,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2007,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,628.0,5,4,628,728,1356,0,0,2,1,3,4,1,BuiltIn,3,484.0,2,100,3,New,177439,0,1,1
60,RL,11308,2,Lvl,Inside,NridgHt,1Fam,2Story,9,5,2008,Gable,VinylSd,VinylSd,Stone,154.0,5,3,PConc,5,3,3,6,936.0,168.0,5,4,1130,1054,2184,1,0,2,1,3,5,1,Attchd,3,836.0,2,0,7,WD ,335000,0,1,1
60,RL,10480,3,Lvl,Inside,NWAmes,1Fam,2Story,7,6,1976,Hip,Plywood,Plywood,BrkFace,660.0,3,3,CBlock,3,3,1,5,403.0,400.0,3,4,1098,866,1964,0,0,2,1,4,3,1,Attchd,2,483.0,2,0,9,WD ,205000,0,1,32
120,RL,5118,2,HLS,Inside,StoneBr,TwnhsE,1Story,8,5,1990,Gable,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,4,6,926.0,386.0,4,4,1321,0,1321,1,0,1,0,1,4,1,Attchd,2,484.0,2,0,8,WD ,212000,0,1,17
120,RM,3811,2,HLS,Corner,Crawfor,TwnhsE,1Story,8,5,2005,Hip,CemntBd,CmentBd,Stone,186.0,4,3,PConc,5,3,4,6,1373.0,221.0,5,4,1646,0,1646,1,1,2,0,2,4,1,Attchd,3,525.0,2,128,5,WD ,246000,0,1,6
20,RL,10825,2,Lvl,Inside,NWAmes,1Fam,1Story,7,7,1983,Gable,WdShing,Plywood,BrkFace,174.0,4,3,CBlock,4,3,2,6,747.0,513.0,3,4,1260,0,1260,1,0,2,0,3,3,0,Attchd,1,598.0,2,152,7,WD ,181900,0,0,25
50,RM,5500,3,Lvl,Corner,OldTown,1Fam,1.5Fin,5,7,2001,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,2,234.0,0.0,3,4,926,0,1316,1,0,1,0,3,3,0,Detchd,1,484.0,2,0,4,WD ,130000,0,0,81
70,RM,9600,3,Lvl,Inside,OldTown,1Fam,2Story,5,7,2002,Gable,Wd Sdng,Wd Shng,None,0.0,3,4,BrkTil,2,2,1,1,0.0,264.0,5,4,768,664,1432,0,0,2,0,2,3,0,Detchd,1,360.0,2,270,5,WD ,132000,0,1,97
60,RL,9317,3,Lvl,Inside,SawyerW,1Fam,2Story,7,5,2001,Gable,VinylSd,VinylSd,None,0.0,4,4,PConc,4,4,1,6,497.0,282.0,5,4,1029,929,1958,1,0,2,1,3,4,1,Attchd,2,499.0,2,202,7,CWD,220000,0,1,13
20,RL,11838,3,Lvl,Inside,CollgCr,1Fam,1Story,8,5,2001,Hip,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1753.0,5,4,1788,0,1788,0,0,2,0,3,5,1,Attchd,2,522.0,2,202,6,WD ,236500,0,1,8
60,FV,8004,2,Lvl,Inside,Somerst,1Fam,2Story,8,5,2009,Gable,VinylSd,VinylSd,Stone,110.0,4,3,PConc,4,3,1,6,544.0,288.0,5,4,832,1103,1935,1,0,2,1,3,3,0,BuiltIn,3,552.0,2,0,12,New,263435,0,1,0
50,RM,6876,3,Bnk,Inside,IDOTRR,1Fam,1.5Fin,6,6,1958,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1272.0,3,4,1272,0,1969,0,0,2,0,4,3,1,Detchd,1,400.0,2,0,11,COD,141000,0,1,70
60,RL,8396,2,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2003,Gable,VinylSd,VinylSd,BrkFace,196.0,4,3,PConc,4,3,1,1,0.0,847.0,5,4,847,1139,1986,0,0,2,1,4,4,1,BuiltIn,3,434.0,2,120,5,WD ,213000,0,1,5
20,RL,9803,3,Lvl,Inside,Timber,1Fam,1Story,7,5,2010,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1214.0,5,4,1214,0,1214,0,0,2,0,2,4,0,Attchd,2,520.0,2,0,1,New,179781,0,1,1
120,RL,6240,3,Lvl,Inside,NridgHt,TwnhsE,1Story,8,5,2007,Hip,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,3,1,6,846.0,496.0,5,4,1342,0,1342,1,0,2,0,2,4,1,Attchd,3,550.0,2,0,6,WD ,234250,0,1,2
20,RL,15498,2,Lvl,Corner,Timber,1Fam,1Story,8,6,1976,Hip,Stone,HdBoard,None,0.0,4,3,CBlock,4,3,3,5,1165.0,0.0,3,4,2898,0,2898,1,0,2,0,2,4,1,Attchd,3,665.0,2,0,5,COD,287000,0,1,32
60,RL,12891,2,Lvl,Corner,Gilbert,1Fam,2Story,8,5,2002,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,1,6,651.0,219.0,5,4,878,1126,2004,1,0,2,1,4,4,1,BuiltIn,3,644.0,2,0,7,WD ,257500,0,1,7
30,RM,6180,3,Lvl,Corner,BrkSide,1Fam,1Story,6,5,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,960.0,3,4,986,0,986,0,0,1,0,2,3,1,Detchd,1,180.0,2,0,5,WD ,102000,0,1,81
45,RM,7449,3,Bnk,Inside,IDOTRR,1Fam,1.5Unf,7,7,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,637.0,5,2,1108,0,1108,0,0,1,0,3,4,1,Attchd,1,280.0,0,0,6,WD ,139400,0,1,77
50,RL,10410,3,Lvl,Corner,OldTown,1Fam,1.5Fin,3,4,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,672.0,3,4,694,520,1214,0,0,1,0,3,3,0,Detchd,1,936.0,2,216,1,WD ,105000,0,1,91
20,RL,15865,2,Lvl,Inside,NAmes,1Fam,1Story,8,6,1970,Flat,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,3,4,4,5,351.0,1043.0,5,4,2217,0,2217,1,0,2,0,4,4,1,Attchd,1,621.0,2,81,10,WD ,268000,0,1,37
80,RL,19690,2,Lvl,CulDSac,Edwards,1Fam,SLvl,6,7,1966,Flat,Plywood,Plywood,None,0.0,4,4,CBlock,4,3,3,1,0.0,697.0,3,4,1575,626,2201,0,0,2,0,4,4,1,Attchd,1,432.0,2,586,8,WD ,274970,1,1,40
120,RL,3182,3,Lvl,Inside,Blmngtn,TwnhsE,1Story,7,5,2006,Gable,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,3,6,16.0,1204.0,5,4,1220,0,1220,0,0,2,0,2,4,1,Attchd,3,397.0,2,100,8,WD ,180000,0,1,4
70,RM,9600,3,Lvl,Inside,OldTown,1Fam,2Story,7,9,2005,Gambrel,MetalSd,MetalSd,None,0.0,3,5,BrkTil,3,3,1,3,141.0,548.0,5,4,689,689,1378,0,0,2,0,3,4,1,Detchd,1,360.0,0,0,10,WD ,161000,0,1,80
20,RL,11100,3,Low,Inside,Edwards,1Fam,1Story,4,7,2006,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,0,0,0,0,0.0,0.0,5,4,930,0,930,0,0,1,0,2,4,0,Detchd,1,308.0,2,0,4,WD ,84900,0,0,64
190,RL,13587,3,Lvl,Inside,NAmes,2fmCon,1Story,5,5,1958,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,3,532.0,456.0,3,4,988,0,988,1,0,1,0,2,3,0,Attchd,1,264.0,2,0,4,WD ,119000,0,0,52
20,RL,11447,2,Lvl,Inside,Timber,1Fam,1Story,8,5,2006,Gable,VinylSd,VinylSd,BrkFace,674.0,4,3,PConc,5,3,3,6,1571.0,393.0,5,4,1964,0,1964,1,0,2,1,3,4,1,Attchd,3,892.0,2,0,6,WD ,370000,0,1,3
20,RL,7242,3,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1270.0,5,4,1270,0,1270,0,0,2,0,2,4,0,Attchd,2,524.0,2,0,7,WD ,175900,0,1,2
90,RL,7018,3,Lvl,Inside,SawyerW,Duplex,2Story,5,5,1979,Gable,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,3,4,1120,1120,2240,0,0,2,0,6,3,0,Detchd,1,528.0,2,154,6,WD ,142953,0,0,30
120,RL,9466,1,Lvl,FR2,Veenker,TwnhsE,1Story,8,5,1995,Gable,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,4,2,457.0,0.0,5,4,1494,0,1494,1,0,1,1,1,4,1,Attchd,3,478.0,2,0,5,WD ,279700,0,1,13
20,RL,8400,3,Lvl,Corner,NAmes,1Fam,1Story,5,5,1957,Gable,BrkFace,BrkFace,None,0.0,3,3,CBlock,2,3,2,4,623.0,556.0,4,4,1364,0,1364,0,0,1,1,3,3,1,Attchd,2,331.0,2,0,3,WD ,132000,0,1,49
60,RL,11050,3,Lvl,Inside,CollgCr,1Fam,2Story,9,5,2000,Hip,VinylSd,VinylSd,BrkFace,204.0,4,3,PConc,5,3,2,6,904.0,536.0,5,4,1476,677,2153,1,0,2,1,3,5,2,Attchd,3,736.0,2,253,5,WD ,313000,0,1,9
50,C (all),11040,3,Low,Inside,IDOTRR,1Fam,1.5Fin,4,6,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,637.0,0.0,4,4,897,439,1336,0,0,1,1,3,3,0,CarPort,1,570.0,2,0,9,COD,108000,0,1,86
60,RL,6931,3,Lvl,Inside,Edwards,1Fam,2Story,7,5,2004,Gable,VinylSd,VinylSd,Stone,92.0,4,3,PConc,4,3,1,1,0.0,746.0,5,4,760,896,1656,0,0,2,1,3,4,1,BuiltIn,3,397.0,2,178,7,WD ,165400,0,1,5
60,RL,12438,2,Lvl,Inside,CollgCr,1Fam,2Story,6,5,1995,Gable,VinylSd,VinylSd,BrkFace,68.0,4,3,PConc,4,3,1,1,0.0,781.0,5,4,795,704,1499,0,0,2,1,3,4,1,Attchd,2,473.0,2,413,8,WD ,187000,0,1,11
60,RL,15138,2,Lvl,Inside,NoRidge,1Fam,2Story,8,5,1996,Gable,VinylSd,VinylSd,BrkFace,506.0,4,3,PConc,4,3,1,6,689.0,773.0,5,4,1490,1304,2794,1,0,2,1,4,5,1,Attchd,3,810.0,2,0,7,WD ,403000,0,1,14
60,RL,12046,2,Lvl,Inside,NWAmes,1Fam,2Story,6,6,1976,Gable,Plywood,Plywood,BrkFace,298.0,3,3,CBlock,3,3,1,2,156.0,692.0,3,4,1118,912,2030,0,0,2,1,4,4,1,Attchd,3,551.0,2,0,6,WD ,195000,0,1,31
80,RL,9600,2,Lvl,Inside,NAmes,1Fam,SLvl,6,5,1961,Hip,WdShing,Wd Shng,BrkFace,291.0,3,3,CBlock,3,3,3,5,600.0,618.0,3,4,1254,0,1254,1,0,1,0,3,3,1,Attchd,2,525.0,2,0,5,WD ,158500,0,1,46
60,RL,11367,3,Lvl,Corner,CollgCr,1Fam,2Story,8,5,2002,Gable,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,2,6,932.0,133.0,5,4,1091,898,1989,1,0,2,1,3,4,1,Attchd,3,586.0,2,199,11,WD ,255000,0,1,4
20,RL,26073,2,Lvl,CulDSac,Crawfor,1Fam,1Story,5,5,1956,Gable,BrkFace,MetalSd,None,0.0,3,3,PConc,3,3,1,3,1116.0,782.0,5,3,1898,0,1898,0,0,2,1,3,3,2,Attchd,1,484.0,2,0,4,WD ,236500,0,1,52
20,RL,7150,3,Lvl,Inside,NAmes,1Fam,1Story,5,6,1966,Hip,HdBoard,HdBoard,BrkFace,52.0,3,3,CBlock,3,3,1,4,725.0,263.0,3,4,988,0,988,1,0,1,0,3,3,0,Detchd,1,360.0,2,0,11,WD ,129250,0,0,41
20,RL,15602,2,Lvl,Inside,Crawfor,1Fam,1Story,7,8,1997,Gable,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,5,1247.0,254.0,3,4,1801,0,1801,1,0,2,0,1,3,2,Attchd,3,484.0,2,0,3,WD ,289000,0,1,51
90,RL,10260,3,Lvl,Inside,Mitchel,Duplex,2Story,5,4,1976,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,0,0,0,0,0.0,0.0,3,4,936,936,1872,0,0,2,2,4,3,0,Attchd,1,484.0,2,0,11,WD ,100000,0,0,32
60,RL,12728,3,Lvl,Inside,CollgCr,1Fam,2Story,8,5,2001,Gable,VinylSd,VinylSd,BrkFace,256.0,4,3,PConc,4,3,2,6,1198.0,333.0,5,4,1531,908,2439,1,0,2,1,4,4,1,Attchd,3,560.0,2,184,1,WD ,275000,0,1,6
